product name,url,image url
"Woven Kanjivaram Pure Silk, Art Silk Saree",https://www.flipkart.com/avantika-fashion-woven-kanjivaram-pure-silk-art-silk-saree/p/itma908c45a24f2e?pid=SARGG6JDUZPJCJZV&lid=LSTSARGG6JDUZPJCJZVZQD1NE&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_30&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARGG6JDUZPJCJZV.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/y/e/y/free-banarsi-avantika-fashion-unstitched-original-imahchzbqecenmrj.jpeg?q=70
"Printed, Self Design, Floral Print, Embellished, Woven Kanjivaram Silk Blend, Jacquard Saree",https://www.flipkart.com/niwaa-printed-self-design-floral-print-embellished-woven-kanjivaram-silk-blend-jacquard-saree/p/itm0a89d1988e07f?pid=SARH5HRCRXHVZMF7&lid=LSTSARH5HRCRXHVZMF7NGJYXQ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_31&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FVDC8830T8MklBAQVFsXgAgW6gaEKgojjlhjgvd4wZHXA%3D%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-sari/j/a/6/free-tilak-wine-shopsy-houseofcommon-unstitched-original-imahcqduvcxhqebj.jpeg?q=70
Woven Kanjivaram Art Silk Saree,https://www.flipkart.com/suntex-woven-kanjivaram-art-silk-saree/p/itm21c78543d9b61?pid=SARHCJVYRWJTRTBQ&lid=LSTSARHCJVYRWJTRTBQIEZWQG&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_32&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FVESoMvdhlo-VI6CT71Efon3K7aYpW3MuVQsSeXEn7Zlw%3D%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/9/5/x/free-sapppnna-suali-unstitched-original-imahcjuhasrfch5h.jpeg?q=70
"Printed Patola Cotton Silk, Jacquard Saree",https://www.flipkart.com/perfect-wear-printed-patola-cotton-silk-jacquard-saree/p/itm3c60a5e10b200?pid=SARHDGVDGQJFBTWB&lid=LSTSARHDGVDGQJFBTWBXTMPPR&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_33&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARHDGVDGQJFBTWB.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/q/f/1/free-sindur-maharani-green-fine-wear-unstitched-original-imahdducwhcajmmb.jpeg?q=70
Digital Print Daily Wear Lycra Blend Saree,https://www.flipkart.com/miracletex-digital-print-daily-wear-lycra-blend-saree/p/itm412b78eaf2628?pid=SARGSFGAGHB72SZM&lid=LSTSARGSFGAGHB72SZMSPW3A3&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_34&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARGSFGAGHB72SZM.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/j/w/j/free-ff-tarag-pathan-maroon-miracletex-unstitched-original-imah4zgauatptcvz.jpeg?q=70
Woven Banarasi Pure Silk Saree,https://www.flipkart.com/suntex-woven-banarasi-pure-silk-saree/p/itm6f92150388d1c?pid=SARHDFFKFUJ4JGPT&lid=LSTSARHDFFKFUJ4JGPTK24XLZ&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_35&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FVnleR_PJRwJp7rINlFwGc_q29AaLVL5NTrG2n20QVk1g%3D%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/r/c/e/free-nm-repier-3-saadhvi-unstitched-original-imahdh6dwahyzzh3.jpeg?q=70
"Printed, Blocked Printed Daily Wear Chiffon, Georgette Saree",https://www.flipkart.com/fabmora-printed-blocked-printed-daily-wear-chiffon-georgette-saree/p/itmb68fa1cca0aeb?pid=SARGZR7CAHP4YGTG&lid=LSTSARGZR7CAHP4YGTGNZ89F0&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_36&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARGZR7CAHP4YGTG.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/m/m/u/free-sarees-new2023-chiffon-saree-party-wear-design-2023-atrangi-original-imah77hheckzgjhj.jpeg?q=70
Floral Print Bollywood Art Silk Saree,https://www.flipkart.com/laxmipati-sarees-floral-print-bollywood-art-silk-saree/p/itm8f637a6f5d81a?pid=SARHBYFHSXRHCYPC&lid=LSTSARHBYFHSXRHCYPC7ETEBD&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_37&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FWuoJGHNt0L6PpTbngfTLzRAYu7Wx9uZ0BTx3c2kEdKDYnfEY2D5bWfIUmTlXs_oiU%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/y/4/d/free-5375-laxmipati-sarees-unstitched-original-imahc5d6wyqxqvdj.jpeg?q=70
Printed Bollywood Silk Blend Saree,https://www.flipkart.com/laxmipati-sarees-printed-bollywood-silk-blend-saree/p/itmdde6f593bec19?pid=SARHAHN9CEM8A5EF&lid=LSTSARHAHN9CEM8A5EFBUSMII&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_38&otracker=browse&fm=organic&iid=en_kqL-WMGUXgI0c6V4rn-svjsZe2Wyv-4zUha4127p4FU4GGVXf_dDQYISRIHXoxfe7cQm3RJ9QUPCxGZs1Z4ULGVkv0XZFiOX7bbXdlao_f8%3D&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/d/a/t/free-n-2408-laxmipati-sarees-unstitched-original-imahahnbcn7mpg4y.jpeg?q=70
"Woven Kanjivaram Pure Silk, Art Silk Saree",https://www.flipkart.com/superlaxmi-woven-kanjivaram-pure-silk-art-silk-saree/p/itm53296c48a2747?pid=SARH4KYWNNRT2TWM&lid=LSTSARH4KYWNNRT2TWM8JSYIB&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_39&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARH4KYWNNRT2TWM.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/j/x/h/free-banarasi-superlaxmi-unstitched-original-imahdqdbfnqvhaaz.jpeg?q=70
Embellished Bollywood Georgette Saree,https://www.flipkart.com/khriti-fab-embellished-bollywood-georgette-saree/p/itm20308289f8215?pid=SARHDJEYBMZHZEMD&lid=LSTSARHDJEYBMZHZEMDMU5S3R&marketplace=FLIPKART&store=clo%2F8on%2Fzpd%2F9og&srno=b_1_40&otracker=browse&fm=organic&iid=727a9c30-5f8b-461e-8b7f-0075233c0e4b.SARHDJEYBMZHZEMD.SEARCH&ppt=None&ppn=None&ssid=m8nv95p60g0000001753527403017,https://rukminim2.flixcart.com/image/612/612/xif0q/sari/9/v/h/free-2ts-kyara-miyani-fab-unstitched-original-imahdj3shfugdzsu.jpeg?q=70
