product name,url,image url
Women Regular Mid Rise Blue Jeans,https://www.flipkart.com/mercey-collection-regular-women-blue-jeans/p/itmc9c45c3b60437?pid=JEAGVZWH5MCKHWGS&lid=LSTJEAGVZWH5MCKHWGSFBXTBL&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_11&otracker=browse&fm=organic&iid=en_bl1pXx6S_91Nc0e18QO7hcmvfpCrvBRAAxQyCJ5E5bU4K0oH4YomLFCcqsRl1WZAM1Kx_Gruq_GARPp-62_gxA%3D%3D&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/d/x/z/34-str-pocket-jeans-mercey-collection-original-imah2njdpxecu8fr.jpeg?q=70
Women Flared High Rise Light Blue Jeans,https://www.flipkart.com/nifty-flared-women-light-blue-jeans/p/itm57fc3a5dacf80?pid=JEAGTUMX8ZBE7XR3&lid=LSTJEAGTUMX8ZBE7XR3GKQIFU&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_12&otracker=browse&fm=organic&iid=en_bl1pXx6S_91Nc0e18QO7hcmvfpCrvBRAAxQyCJ5E5bW0FU7UhZ9JtyVvvcIYYujNePUOb9at2yu-iaWpM00CwQ%3D%3D&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/7/t/i/26-1452-bta-nifty-original-imah399z5djxhgd6.jpeg?q=70
Women Flared High Rise Dark Blue Jeans,https://www.flipkart.com/qualish-flared-women-dark-blue-jeans/p/itmaec8ca03b3cde?pid=JEAH9JH3SGRRYKXZ&lid=LSTJEAH9JH3SGRRYKXZUPWN04&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_13&otracker=browse&fm=organic&iid=0316be0b-b08e-40df-a90c-4ce92d23cbe4.JEAH9JH3SGRRYKXZ.SEARCH&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/i/h/b/-original-imahebyxbnn7fjjz.jpeg?q=70
Women Regular Mid Rise Light Blue Jeans,https://www.flipkart.com/vbeauti-regular-women-light-blue-jeans/p/itm08da368956f7f?pid=JEAH4YXMVYX3TA6B&lid=LSTJEAH4YXMVYX3TA6BHMPS9J&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&spotlightTagId=default_BestsellerId_clo%2Fvua%2Fk58%2F4hp&srno=b_1_14&otracker=browse&fm=organic&iid=0316be0b-b08e-40df-a90c-4ce92d23cbe4.JEAH4YXMVYX3TA6B.SEARCH&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/6/n/3/38-1205lb-vbeauti-original-imah3zu5nxrwrzds.jpeg?q=70
Women Skinny Mid Rise Dark Blue Jeans,https://www.flipkart.com/dolce-crudo-skinny-women-dark-blue-jeans/p/itm6bde88a9f3813?pid=JEAHE4A9E5MC9ZRZ&lid=LSTJEAHE4A9E5MC9ZRZUFIJ9Z&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_15&otracker=browse&fm=organic&iid=0316be0b-b08e-40df-a90c-4ce92d23cbe4.JEAHE4A9E5MC9ZRZ.SEARCH&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/6/k/k/26-doaw18den08-03-71-dolce-crudo-original-imahe4a4zfcydfgg.jpeg?q=70
Women Flared High Rise Light Blue Jeans,https://www.flipkart.com/denim-look-flared-women-light-blue-jeans/p/itm5b99a8e73ab76?pid=JEAH8WJ2PBCWHFY8&lid=LSTJEAH8WJ2PBCWHFY8P6ZQLX&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_16&otracker=browse&fm=organic&iid=0316be0b-b08e-40df-a90c-4ce92d23cbe4.JEAH8WJ2PBCWHFY8.SEARCH&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/1/w/r/34-dl-women-baggy-12-denim-look-original-imah87hyyzxkveyv.jpeg?q=70
Women Loose Fit High Rise Light Blue Jeans,https://www.flipkart.com/zayla-loose-fit-women-light-blue-jeans/p/itm4a2372841c488?pid=JEAHFY9TW5F3ZV5V&lid=LSTJEAHFY9TW5F3ZV5VIWUE91&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_17&otracker=browse&fm=organic&iid=en_bl1pXx6S_91Nc0e18QO7hcmvfpCrvBRAAxQyCJ5E5bUvMG6FGbo9jCjVmWbPPyDBR-c6MfY9yanWVWn-JpxuoQ%3D%3D&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/n/k/u/36-mom-l-blue1-zayla-original-imah7w422tnmxdh5.jpeg?q=70
Women Skinny High Rise Light Blue Jeans,https://www.flipkart.com/3-butterflies-skinny-women-light-blue-jeans/p/itm4fe720f8f8a07?pid=JEAGGE53HUHYZNMT&lid=LSTJEAGGE53HUHYZNMTJTIEGL&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_18&otracker=browse&fm=organic&iid=en_bl1pXx6S_91Nc0e18QO7hcmvfpCrvBRAAxQyCJ5E5bVPZO0Heg9W19FL1BZlO2AOkoKeajvJIyJgnrvhZuUhTg%3D%3D&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jegging/x/2/j/30-hoc-pohel-m-30-house-of-common-original-imah44czwyxy3phh.jpeg?q=70
Women Boyfriend High Rise Black Jeans,https://www.flipkart.com/kashian-boyfriend-women-black-jeans/p/itm5ad6356642a40?pid=JEAGZ9CZJ2YQCJDQ&lid=LSTJEAGZ9CZJ2YQCJDQCOMTKU&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_19&otracker=browse&fm=organic&iid=0316be0b-b08e-40df-a90c-4ce92d23cbe4.JEAGZ9CZJ2YQCJDQ.SEARCH&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/1/p/x/30-j-1320-blk-kashian-original-imagz9cwmdczgxgq.jpeg?q=70
Women Relaxed Fit High Rise Blue Jeans,https://www.flipkart.com/dolce-crudo-relaxed-fit-women-blue-jeans/p/itm27f9869712f5c?pid=JEAHE4AEPAJKKYGU&lid=LSTJEAHE4AEPAJKKYGUW2JDEF&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_20&otracker=browse&fm=organic&iid=0316be0b-b08e-40df-a90c-4ce92d23cbe4.JEAHE4AEPAJKKYGU.SEARCH&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/g/q/t/38-doss25den76-06-71-dolce-crudo-original-imahe4a93xgzg6z8.jpeg?q=70
Women Boyfriend High Rise Dark Blue Jeans,https://www.flipkart.com/montroze-boyfriend-women-dark-blue-jeans/p/itm4df6f5dd8516a?pid=JEAH9H6CGZDN6EG2&lid=LSTJEAH9H6CGZDN6EG2N8X5ZQ&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_21&otracker=browse&fm=organic&iid=en_bl1pXx6S_91Nc0e18QO7hcmvfpCrvBRAAxQyCJ5E5bVNKtJQ2BfyXE0Goq6_HQu0ZFf2twonejiWWO8ApbSnVw%3D%3D&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/k/s/y/34-3669-montroze-original-imah9hhfrhh2y8zh.jpeg?q=70
Women Regular Mid Rise Light Blue Jeans,https://www.flipkart.com/sky-jeans-regular-women-light-blue/p/itmb2193e3c508a1?pid=JEAGZZU9VKF3NEH9&lid=LSTJEAGZZU9VKF3NEH9KZSFYR&marketplace=FLIPKART&store=clo%2Fvua%2Fk58%2F4hp&srno=b_1_22&otracker=browse&fm=organic&iid=en_bl1pXx6S_91Nc0e18QO7hcmvfpCrvBRAAxQyCJ5E5bVTjD2KRpXo1fOQtgfElErwnj2KN0hlIRVa4hLEaDWglw%3D%3D&ppt=None&ppn=None&ssid=nohryylogw0000001753486201921,https://rukminim2.flixcart.com/image/612/612/xif0q/jean/m/l/x/28-str-pocket-jeans-sky-jeans-original-imahb8vjdzpt6tmv.jpeg?q=70
