product name,url,image url,price,mrp,discount,brand
Women Printed Cotton Tiered Maxi Skirt,https://myntr.it/KmyNcrj,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/18388198/2022/8/17/950b8bbe-dfb3-45b4-9dd7-596cbd46c5be1660707009968TAG7WomenBlueWhitePrintedCottonTieredMaxiSkirt1.jpg,949,2859,66%,Myntra
Ethnic Motifs Flared Skirt,https://myntr.it/GZ62nY6,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/19697684/2022/9/17/1e919fed-b69a-4148-b2b0-ffaf6069816d1663417225085-Libas-Golden-Ethnic-Motifs-Brocade-Panelled-Maxi-Flared-Skir-2.jpg,749,2999,75%,Myntra
Women Solid Soft Net Flared Maxi Lehenga Skirt,https://myntr.it/o4PhH6O,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/17255444/2022/2/23/40ddcb8d-6750-4618-8744-99e2e7e13d5c1645605886899NEUDISWomenMaroonSolidSoftNetFlaredMaxiLehengaSkirt4.jpg,849,2499,1650,Myntra
Ethnic Printed Flared Skirt,https://myntr.it/658Dnhu,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24402194/2023/8/9/b588d2c2-8f68-4665-8a6f-5cacab4bad571691558390793CloraNavyBluePrintedRayonMaxiSkirt1.jpg,940,1999,52%,Myntra
Ethnic Print A-Line Maxi Skirt,https://myntr.it/IW88KBK,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24391610/2023/9/22/5e3ae81a-7ec0-40e1-9b44-9b492c4d5b171695378738273-Taavi-Ethnic-Print-Pure-Cotton-A-Line-Maxi-Skirt-46116953787-2.jpg,749,2499,70%,Myntra
Ethnic Printed Flared Skirt,https://myntr.it/Gm1SxX7,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24402210/2023/8/9/5f9a8ecd-749b-4b3f-8fca-508d7d857bc91691559948367CloraMaroonPrintedRayonFlaredSkirt1.jpg,940,1999,52%,Myntra
Women Printed Skirts,https://myntr.it/58nFrsp,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/20783486/2022/11/17/179df3bc-4b3c-48fc-8361-1a4644ab23771668659668668DeMozaWomensPolyesterPrintedSkirtGold1.jpg,965,2299,58%,Myntra
Printed Maxi Flared Skirt,https://myntr.it/gVcz0eV,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/21589282/2023/1/17/6f9499a3-b38a-48dc-97d2-4e5a9b2232d71673965123283SoundaryaCottonKotaDoriyaGotaPattiWorkSkirt1.jpg,1299,2599,50%,Myntra
Flared Rayon Skirt,https://myntr.it/NUjmllm,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/23320772/2023/5/22/40ef6cde-d95f-4f90-ba5b-776c1b388d351684737432150MustardPrintedFlaredRayonSkirt1.jpg,949,2499,62%,Myntra
Women Printed Straight Maxi Skirts,https://myntr.it/hKJ00lT,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/19648132/2022/8/25/53fca8aa-ecd4-442c-8279-40f383088c571661419003005DeMozaWomensPolyesterPrintedSkirtRed1.jpg,1011,2299,56%,Myntra
Women Indigo printed  Cotton Skirts,https://myntr.it/JHg9rqu,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/18388188/2022/8/17/ba32fa66-9a99-43ef-9ad6-b577856084a91660707265897TAG7WomenBlueIndigoprintedCottonSkirts1.jpg,949,2859,66%,Myntra
Ethnic Print A-Line Maxi Skirt,https://myntr.it/IIaBCcj,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24391606/2023/9/22/701aa495-8fca-4069-9f2f-bd7809894cef1695378449757-Taavi-Ethnic-Print-Pure-Cotton-A-Line-Maxi-Skirt-38416953784-2.jpg,699,2499,72%,Myntra
Flared Maxi Lehenga Skirt,https://myntr.it/NZrNK9E,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/22457460/2023/3/21/a2ddf038-3cf0-470e-bb33-0ac525353c6b1679405067067NEUDISWomenYellowSolidSoftNetFlaredMaxiLehengaSkirt1.jpg,999,2499,60%,Myntra
Maxi Lehenga Skirt,https://myntr.it/ee3MCTO,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/24625876/2023/8/24/628f80ae-0676-4950-ab0e-61b1acba8b8e1692867270045NEUDISWomenMagentaMaxiLehengaSkirtWithPocket1.jpg,679,1999,1320,Myntra
Women Geometric Printed Flared Maxi Skirt,https://myntr.it/uMcEP6n,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/productimage/2021/3/25/ac729a85-3c7a-428e-810d-1b2da65051851616655682500-1.jpg,971,1799,46%,Myntra
Flared Maxi Lehenga Skirts,https://myntr.it/b5AEuCj,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/25365514/2023/10/5/d093c848-0662-4c53-85a2-afa90219bb501696502209500NEUDISWomenMagentaMaxiLehengaSkirtWithPocket1.jpg,739,1999,63%,Myntra
Women Printed Flared Maxi Skirt,https://myntr.it/o24ubSb,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/productimage/2020/10/6/a49c2a93-fb83-4f81-b88a-d60a7bd1177b1601936749644-1.jpg,884,1499,41%,Myntra
Plus Size Flared Maxi Skirt,https://myntr.it/3qucYpI,https://assets.myntassets.com/dpr_2q_60w_210c_limitfl_progressive/assets/images/23320774/2023/5/20/b1f96d67-f0a1-4278-a503-a782835a0b351684583039797BottleGreenPrintedFlaredMaxiSkirt1.jpg,974,2499,61%,Myntra
